CategoryId,Name,AvailableCount,TotalCount 
113334,Przymorze,0,0
256616,Edukacyjne,6000,7452
251302,A (2000-2007),9,9
258482,Strategiczne,28,28
123949,Elektroniczne,2558,2558
258382,Korektory,33,33
6062,Dragon Ball,856,856
118182,Chwarzno,0,0
91274,Rozmówki,641,641
252978,Galaxy S6 edge Plus,56,56
257960,Pendrive,6000,26264
12580,Eclipse,1,1
119509,Pomorzany,0,0
99474,Obiadki,1015,1015
68711,Zestawy do fondue,571,571
91248,Rozmówki,1492,1492
110595,Kodak,13,13
260554,Krochmale,37,37
115985,Oksywie,0,0
8644,Porsche,152,152
120810,Zielona Góra,0,0
119218,Bielany,0,0
889,Kinder-niespodzianki,719,719
254258,Lumia 550,97,97
64624,Potykacze,972,972
146816,C218 (2011-),25,25
148206,"GPS, akcesoria",261,261
45695,Zestawy akrylowe,191,191
114829,Siedlce,1,1
249882,Chatenet,3,3
12623,309,0,0
86352,Samochody i pojazdy,6000,187011
148384,230,48,48
117798,Pow. sochaczewski,0,0
118988,Pow. krapkowicki,0,0
116747,Mikuszowice Krakowskie,0,0
76039,Dresy kompletne,6000,16397
5058,CB Radia,2531,2531
18170,Mk2 (1994-1998),0,0
253614,Na kubki,738,738
93111,Australia i Oceania,483,483
47017,W200i,14,14
115075,Maciejowa,0,0
116017,Wapienica,0,0
17870,Mieszane,6000,77171
121106,Pow. pyrzycki,0,0
93657,Piasek kinetyczny,3687,3687
121083,Pow. szamotulski,0,0
12670,Inca,1,1
90918,Decoupage,116,116
18108,Vision,1,1
260546,Ochrona skórek przed zabrudzeniem,91,91
14594,LWP,196,196
78612,C5 (1997-2004),2,2
252954,Traktory,378,378
115809,Grabary,0,0
89078,Architektura krajobrazu,690,690
118780,Ursynów,0,0
62562,Chorwacja,0,0
105335,Kosze i pojemniki na pranie,5412,5412
26925,N - 1:160,38,38
49226,Suburban,1,1
122424,Soczewki kontaktowe,6000,14578
90319,"Matematyka, statystyka",6000,16265
116915,Pow. polkowicki,0,0
122364,Studyjne,1670,1670
148237,Knagi,829,829
98715,Horrory,94,94
52332,Medaliki,402,402
253893,Magazynki,4527,4527
112860,Pow. rycki,0,0
89116,"Turystyka, rekreacja",2687,2687
114062,Pow. skierniewicki,0,0
115386,Centrum,0,0
76035,Bluzy,6000,333550
20673,Sensacyjne,224,224
113274,Marki,0,0
121147,Ursus,0,0
249628,E87 (2004-2013),130,130
254301,Podstawki ,173,173
113532,Pow. polkowicki,1,1
115139,Widzew,1,1
47922,Stare telewizory,88,88
118999,Pow. bieszczadzki,0,0
116773,Mirów,0,0
119375,Przylesie,0,0
83927,Grand Scenic,59,59
253210,Smar miedziowy,1051,1051
259566,Suwmiarki,642,642
260311,Klasyczne,2505,2505
122561,"Stabilizatory, ortezy",6000,17721
256642,Walizki,6000,9966
253227,Oleje hydrauliczne,2783,2783
18070,D2 (1994-2002),7,7
250944,Inne modele,26,26
115932,Dworzysko,0,0
16537,ZSRR i Rosja po 1991,265,265
109955,Bijatyki,38,38
132143,CR123,314,314
89151,"Elektrotechnika, energetyka",6000,6551
260339,Zamienniki,6000,24447
119461,Kazimierz,0,0
120797,Pow. lubelski,0,0
87878,Komplety,2193,2193
259048,Mechanika,71,71
20135,"Odtwarzacze CD, MD i kasetowe",956,956
89094,Biochemia,619,619
258638,Strategiczne,47,47
120986,Bytom,0,0
17217,Ochraniacze,4597,4597
258681,Nagrzewnice,6000,50566
121204,Acer,101,101
147305,Ochrona stawów,237,237
110265,Kamizelki,6000,8919
115130,Tatary,0,0
16173,Trance,5434,5434
10297,Pomorze Wschodnie,195,195
18267,W221 (2005-2013),67,67
63611,Zwiedzanie z przewodnikiem,0,0
259827,Breloki,190,190
116476,Pow. nidzicki,0,0
91893,Rosyjska i radziecka,6000,10583
91069,Albumy religijne,2203,2203
115710,Pow. tarnogórski,1,1
18971,Cerato,5,5
249718,I (1995-2000),0,0
119251,Polesie,0,0
254183,Pompki spryskiwaczy,6000,31762
110886,Kubki,6000,53982
82614,Akcesoria,6000,24058
118881,Gorzów Wielkopolski,0,0
249705,I (1996-2006),25,25
12745,H (2004-2014),250,250
18313,Almera Tino,5,5
26956,Samochody,547,547
118698,Pow. kaliski,0,0
113298,Pobitno,0,0
255911,Emulatory,305,305
116001,Rumia,0,0
112788,Jelenia Góra,0,0
255921,Lubryfikatory LPG,280,280
20079,Maty,206,206
68631,Fototapety,6000,367921
26049,Cukiernice,207,207
10275,Karpaty i Podkarpacie,3290,3290
26074,Kominkowe,1694,1694
28153,Ramki,85,85
118708,Pow. ostrowski,0,0
125770,Wytaczarki,129,129
119941,Skrzetusko,0,0
46809,Alcatel,84,84
116398,Pow. chojnicki,0,0
256152,Wagi,109,109
114824,Pow. wadowicki,3,3
114994,Pow. bartoszycki,3,3
26244,Lustra,1638,1638
147664,Zgrzewarki,1560,1560
18274,W209 (2002-),25,25
115726,Pow. staszowski,0,0
18417,Paseo,2,2
26171,Rosenthal,4997,4997
13552,Buty,642,642
257687,Opony,6000,1197526
258175,Lodówki turystyczne,2707,2707
16588,LG,1863,1863
122500,Choroby lokomocyjne,18,18
90280,Alergologia,432,432
257706,Do quadów,6000,7382
114938,Pow. starogardzki,5,5
67528,Lodówki,1860,1860
147327,E83 (2003-2010),95,95
93158,"Mundury, odznaki i odznaczenia",447,447
63769,Feromony i afrodyzjaki,6000,15115
120246,Wielgowo,0,0
98731,Miarki wzrostu,2551,2551
117717,Pow. zielonogórski,0,0
132193,Z tylnym hamulcem,3991,3991
260162,Chemia profesjonalna,694,694
251529,Mechanizmy korbowe,4330,4330
116013,Olszówka Dolna,0,0
12595,Serena,0,0
252966,Równiarki,9,9
119849,Pow. olecki,0,0
120300,Pow. aleksandrowski,0,0
15981,Firanki,6000,48593
117918,Kielce,0,0
119295,Zielonka,0,0
260417,Baterie bidetowe,1973,1973
18309,III (2000-2006),18,18
89746,Azja,1099,1099
123448,Wisiorki,6000,65586
259084,Mi Max 3,36,36
63049,Zasilacze,1266,1266
114629,Urbanowice,0,0
17221,Pasy,2401,2401
253900,Magazynki,692,692
256064,Boxer,15,15
253366,Zestawy chemii domowej,603,603
16205,Muzyka alternatywna,715,715
113635,Pow. gorlicki,0,0
119959,Wrzosy,0,0
114814,Pow. miechowski,0,0
46177,II (1999-2004),7,7
121385,Szlifierki  i cykliniarki,2314,2314
113494,Zdroje,0,0
113187,Bartodzieje Wielkie,0,0
260505,skala 1:500,95,95
67284,Gniazda i wtyki,6000,17404
260538,Pendrive,3836,3836
254181,Mechanizmy wycieraczek,6000,51303
86320,Koszykówka,530,530
118728,Pow. drawski,0,0
3712,po 1945,48,48
18342,A (1999-2005),42,42
51006,Sony Ericsson,109,109
119767,Sopot,0,0
18355,Vibe,1,1
116709,Suchanino,1,1
26027,Lampki,2202,2202
148165,Oczka,1232,1232
4744,Procesor,9,9
249642,II (2008-),14,14
4721,Audio,2506,2506
116583,Rubinkowo,0,0
249671,III (2006-),18,18
116790,Stare Gliwice,0,0
118143,Staroniwa,0,0
122839,Skrzypce,900,900
253597,Prostowniki,6000,7428
118443,Pow. gorzowski,0,0
115535,Pow. tomaszowski,1,1
253869,Z51 (2008-),6,6
117317,Na Skarpie,0,0
93638,Elmo,144,144
12406,Lexus,85,85
63835,Potencja i libido,6000,15529
259968,Topazy,259,259
86380,Samoloty i pokrewne,6000,10380
252383,Osuszacze,139,139
4978,Nokia,6000,7434
115852,Wrzosy,0,0
250404,Jarzma,5398,5398
256176,Balustrady,6000,6751
112267,Wspinaczka,6000,10631
18216,Mark,1,1
63104,Fujitsu,104,104
114414,Ochota,0,0
257659,Moto C,76,76
57988,308,150,150
17919,Karty maximum,17,17
118624,Jaworzno,0,0
3571,Otwieracze do butelek,888,888
116691,Starosielce,0,0
114147,Tarnobrzeg,0,0
145194,H2,0,0
112816,Pow. zgorzelecki,0,0
113682,Pow. sochaczewski,0,0
119231,Stawki,0,0
250148,Kulinaria,196,196
118511,Pow. grodziski,0,0
115072,Goduszyn,0,0
91927,Polskie,6000,24929
147591,Opaski kompresyjne,1567,1567
117004,Pow. sieradzki,0,0
256714,Kufry,390,390
113231,Wieniawka,0,0
115127,Rudnik ,0,0
259640,Prostowniki,3909,3909
114222,Tychy,1,1
260305,Zenfone Max Pro M1,1,1
115549,Pow. limanowski,0,0
67139,Splittery,340,340
110943,Wagi i miarki kuchenne,2760,2760
26179,Cukiernice i bomboniery,1131,1131
83725,II (1999-2003),18,18
260059,Dywaniki pikowane,579,579
20078,Gramofony,3709,3709
14182,Fabryczne,1903,1903
118586,Pow. grajewski,0,0
93556,Umundurowanie,644,644
115274,Leszczyny,0,0
258711,Schody strychowe,735,735
116035,Lisiniec,0,0
114339,Maciejowa,0,0
122810,Statywy,513,513
259915,I (2010-2018),96,96
83706,Kusze i groty,84,84
27962,Akcesoria kominkowe,6000,12325
118062,Czuby,0,0
119500,Centrum,0,0
20768,"Koncerty, teledyski",604,604
120087,Kamienna Góra,0,0
120556,Pow. buski,0,0
258521,Logiczne,6,6
88320,Kostiumy uniseks,6000,16236
119931,Bielawy,0,0
9242,"PS/2, DIN",149,149
121213,Lark,127,127
257336,Dyski - uszkodzone,3011,3011
119808,Pow. gliwicki,1,1
258949,Spodenki,215,215
258965,Q7,101,101
115108,Koniuchy,0,0
113901,Bronowice,0,0
14204,Termometry,3495,3495
257407,Anteny,6000,17538
64496,Wizytowniki i skorowidze,1692,1692
116961,Pow. lubelski,0,0
111812,"KOSS, WOS",4906,4906
120259,Podlaskie,2,2
118219,Stare Bielsko,0,0
99876,"Esencje, zaprawki",4427,4427
17255,"Etykiety, naklejki",6000,6606
10244,Legnickie (Liegnitz),335,335
82451,Sony PSP,3805,3805
90839,Inwestowanie,724,724
257653,K6,5,5
115919,Groszowice,0,0
76700,Dodatki i ozdoby,6000,48420
112967,Opole,0,0
115941,Zalesie,0,0
117697,Pow. opolski,0,0
89141,"Media, dziennikarstwo",2686,2686
13526,Walki wschodu,6000,14406
116765,Szombierki,0,0
18519,A1 (1980-1984),0,0
257712,Stalowe,6000,46454
4078,Obuwie,6000,37479
121410,Spawalnictwo,6000,17614
117417,Bojary,0,0
116740,Aleksandrowice,0,0
253327,Camu Camu,15,15
64595,Korkowe,1555,1555
113921,Mokotów,0,0
117382,Marki,0,0
256382,Malarstwo,6000,15088
257464,Skrobaki,248,248
255463,V8,0,0
67136,Kable Null Modem,44,44
111863,Miski i kompakty WC,3761,3761
83928,Grand Espace,44,44
250752,II (2013-),9,9
92877,"Humor, satyra",388,388
120928,Pow. brzozowski,0,0
18084,Seria 6,29,29
118120,Zielonka,0,0
14742,Torby i wózki,336,336
93835,Winiarstwo,6000,7094
89528,T-shirty,6000,88956
119914,Goduszyn,0,0
147562,Materace gimnastyczne,914,914
258858,Zenfone 3 Max,55,55
114075,Pow. gorlicki,0,0
113402,Ostatni Grosz,0,0
90302,Psychoterapia,4527,4527
253868,Z50 (2003-2008),9,9
122614,"Tampony, podpaski",2835,2835
119890,Koszalin,2,2
113175,Paulinów,0,0
12201,Kapsle,3962,3962
118533,Pow. sochaczewski,0,0
11706,USB,6000,7873
125442,Microsoft,225,225
259468,Dla dzieci,61,61
26233,Komody,3137,3137
257530,Akcesoria do silników,1018,1018
47959,Akcesoria,537,537
147267,Akcesoria,6000,71461
120276,Pow. kamiennogórski,0,0
122324,Flipery,70,70
123656,Do Sony,577,577
121618,Gwintowniki i narzynki ,6000,23901
255526,P9,222,222
90304,Psychologia kliniczna,332,332
119448,Ligota,0,0
116484,Kalisz,0,0
255139,Odblaski,6000,7307
260587,RX 17 Pro,3,3
4443,Testery sieci,831,831
148169,Pompy,4374,4374
114424,Wilanów,0,0
113199,Szwederowo,0,0
257225,Chaos Daemons,87,87
17279,Dywany i firanki,6000,16070
76328,DAC,1177,1177
9060,Serwery i akcesoria,6000,54078
120462,Pow. brzozowski,0,0
116085,Niwka,0,0
121546,Kojce i wygrodzenia ,433,433
119666,Pow. wadowicki,1,1
252723,G4c,42,42
93652,Tygrysy,347,347
3,Motoryzacja,6000,63052
116037,Mirów,0,0
118207,Wejherowo,0,0
113890,Pow. szczecinecki,0,0
115662,Pow. bytowski,0,0
12508,Explorer,3,3
116335,Pow. wyszkowski,1,1
115608,Pow. kluczborski,0,0
27974,Elementy kominków i pieców,2982,2982
66785,"Kolorowanki, malowanki i wycinanki",6000,153828
67115,NavRoad,134,134
50823,Blok silnika,6000,141265
115857,Czuby,0,0
82283,Domki,4313,4313
19009,Manetki,6000,23771
258529,Torby na bak,1028,1028
120477,Pow. rzeszowski,1,1
251975,Plus,2407,2407
148774,XPERIA E1,57,57
259983,Czynniki klimatyzacji,10,10
85272,W212 (2009-2016),110,110
253767,"Diody, neony, stroboskopy",2668,2668
18344,II (1996-2006),2,2
249982,C7 (2011-),4,4
253561,Czujniki cofania,6000,19797
121218,Prestigio,80,80
256966,Redmi Note 4,88,88
116842,Grunwald,0,0
260496,"Na odciski, zrogowacenia, modzele, kurzajki, brodawki",155,155
254426,W213 (2016-),57,57
62549,Stany Zjednoczone,0,0
115647,Pow. grajewski,0,0
249972,I (1997-2006),5,5
76361,Modulatory,110,110
117851,Pow. grajewski,0,0
132153,CR2032,1523,1523
259045,Car audio,3,3
122233,Konsole i automaty,6000,38037
63811,Wielofunkcyjne,6000,40866
98717,Fantasy,586,586
117894,Rybnik,0,0
116714,Chylonia,0,0
121360,Piece konwekcyjno parowe,3092,3092
90173,Akwarystyka morska,6000,12102
259632,Testery i próbniki,2831,2831
256643,Tachografy,1775,1775
5169,200 mm,657,657
113414,Ligota Zabrska,0,0
118249,Zawodzie,0,0
383,Bony i notgeldy,845,845
67353,Stacje lutownicze,1987,1987
253799,Breloczki,6000,14238
148248,"Rolery, sztagi",76,76
12650,Thalia,17,17
119118,Pow. lidzbarski,0,0
120045,Szajerówka,0,0
118049,Mokre,0,0
17999,Kufle,3355,3355
252302,Kurtki,617,617
250759,B8 (2014-),247,247
1057,"Weksle, czeki",95,95
253884,"Celowniki, lunety",2365,2365
19963,Zestawy ochronne,646,646
258404,Neffos C7,20,20
50773,Rozruszniki,6000,99169
85033,J (2009-),319,319
93883,Motyle,1154,1154
257289,DVD,2956,2956
257042,Palmtopy,538,538
112630,Akcesoria,830,830
252695,Torx,1535,1535
112212,C216 (2006-2013),7,7
259848,Koraliki naturalne,4952,4952
120415,Pow. legionowski,0,0
82383,Platformówki,163,163
122837,Altówki,55,55
121480,Tarcze,2196,2196
114357,Fordon,0,0
121808,Obuwie,3402,3402
12708,Lupo,13,13
122557,Likwidacja barier,6000,7259
258264,Preparaty,6000,17536
18168,Mk3 (2000-2006),78,78
146815,C219 (2004-2010),22,22
147127,Sportowe,1506,1506
112905,Tarnów,0,0
254520,Progi,6000,103879
19038,Silniki,6000,15197
112797,Pow. jeleniogórski,0,0
258654,Logiczne,10,10
253197,Smary,6000,11312
87894,Dresowe,6000,20611
257221,Volt,1,1
113659,Pow. grodziski,0,0
257540,Kona,16,16
259452,Czasopisma od 1951 do 1989,155,155
116781,Zawodzie,0,0
91861,Dramat polski,6000,8297
26019,Przedmioty kuchenne,1454,1454
86395,Rolki,6000,6740
117555,Ostrowy Górnicze,0,0
249728,III (2012-),44,44
255107,Drabinki,281,281
258624,Symulacje,23,23
121355,Szatkownice,1638,1638
122261,Nintendo GameCube,103,103
260603,Tarraco,6,6
91461,Po niemiecku,6000,90962
13638,Tenis i pokrewne,6000,25242
118339,Skolwin,0,0
64608,"Przypinki, znaczki",1279,1279
253023,S50,7,7
254680,1923 - 1939,4618,4618
257979,Wentylatory,930,930
258580,Symulacje,38,38
124063,Szaliki,762,762
26946,Akcesoria,1399,1399
115663,Pow. chojnicki,0,0
77842,"12"" i mniejsze",2047,2047
118160,Starosielce,0,0
147675,Szczotki,6000,9499
82595,Akcesoria dla mamy i dziecka,6000,88357
90872,Systemy operacyjne,251,251
63491,Uniwersalne,2489,2489
259554,Analizatory spalin,64,64
19535,Magnetyczne,5362,5362
49277,Retona,1,1
147422,S-Line,5,5
64493,Przyborniki,4815,4815
125746,Szczypce,1244,1244
118448,Pow. strzelecko-drezdenecki,0,0
18306,VII (2003-2008),3,3
12620,206,43,43
63276,Swissvoice,14,14
253537,Zestawy,518,518
20163,Panele,324,324
112912,Pow. limanowski,0,0
251505,Przewody hydrauliczne,460,460
117051,Pow. nowodworski,0,0
12557,Sephia,0,0
119168,Pow. drawski,0,0
122815,Bongosy,115,115
255997,Akcesoria,978,978
63808,Klasyczne,6000,32014
118421,Pow. bialski,0,0
118983,Opole,0,0
79207,Sztuka i architektura,6000,36006
212,Dance,1481,1481
76470,City,4,4
4587,Skanery,1631,1631
250380,XPERIA E3,13,13
251203,Galaxy A5,712,712
3633,1944 - 1950,5057,5057
126054,Repliki broni palnej,1350,1350
13399,"Spodenki, podspodenki",6000,13580
119074,Zabrze,0,0
53649,Komunikacja miejska,469,469
115393,Niebuszewo,0,0
113046,Gliwice,1,1
120375,Pow. skierniewicki,0,0
251966,Heyah,14,14
115503,Zielona Góra,1,1
45738,Turowe,2643,2643
113969,Pow. milicki,0,0
259006,Zawieszki ozdobne,6000,9245
76460,TL,1,1
113378,Olszówka Górna,0,0
12676,Felicia,12,12
116217,Pow. bialski,0,0
93867,Autografy,1355,1355
122406,Video dla studia,303,303
118682,Pow. olecki,0,0
77952,Adaptery PoE,117,117
256018,Lewarki i wybieraki,6000,33344
115812,Paulinów,0,0
120660,Mistrzejowice,0,0
26245,Skrzynie i kufry,542,542
116466,Pow. braniewski,0,0
3668,1933 - 1945,1277,1277
49243,Sirion,6,6
113214,Stare Miasto,0,0
260453,Korbowody,5576,5576
100123,Wojenne,4238,4238
114446,Bierkowice,0,0
120899,Pow. siedlecki,0,0
115556,Pow. proszowicki,0,0
248942,Bule,173,173
119714,Pow. kluczborski,0,0
258185,"Kosze, plecaki piknikowe",883,883
251310,III (2014-),6,6
249796,II (2013-),0,0
101358,Lady,298,298
119605,Pow. tomaszowski,0,0
117456,Pogórze,0,0
114576,Bojków,0,0
249736,D (2011-),21,21
260586,Find X,2,2
83633,214,0,0
259746,Klocki szlifierskie,677,677
49272,Compass,15,15
255460,CL,1,1
20257,Dywany pokojowe,6000,116329
14455,8800,89,89
20051,Sony,1755,1755
117062,Pow. radomski,0,0
251539,wpuszczane,821,821
93611,Indonezja,69,69
113575,Pow. krasnostawski,0,0
10855,Bluetooth,793,793
256697,Uszczelki,6000,21553
252288,Wiadra,131,131
116886,Mazowieckie,22,22
82658,Gondole,781,781
99601,Francja,0,0
18987,Francuskie,29,29
20763,Kubki,1019,1019
114149,Pow. brzozowski,0,0
114018,Pow. lubelski,0,0
117238,Pow. nowotomyski,0,0
251305,II (2014-),50,50
118365,Legnica,0,0
251906,Kawa zielona,531,531
205,"Rap, Hip-Hop",1060,1060
109960,Sportowe,68,68
260550,Szczoteczki,523,523
82484,Strzelaniny,2473,2473
119308,Zakrzów,0,0
27694,Puttery,161,161
253905,Pistolety,3683,3683
93874,Magnesy,2953,2953
113389,Rozbark,0,0
120498,Pow. zambrowski,0,0
254421,IV (2015-),5,5
256022,XPERIA XA,173,173
252202,Do innych maszyn,6000,101708
3648,Klasery,1160,1160
116329,Pow. sochaczewski,0,0
91,Azja,3557,3557
253253,Czyszczenie felg,5488,5488
256134,Obuwie,82,82
91269,Gramatyka,3230,3230
147656,Spawarki,6000,12886
251265,S1,1,1
115934,Pobitno,0,0
119511,Wielgowo,0,0
256751,Smary i woski,939,939
6,Kolekcje,6000,823904
64554,Bloki,701,701
12651,Twingo,25,25
28152,Magazynki,32,32
14737,Bluzy,6000,16859
82452,Filmy UMD,75,75
17223,Czasopisma,0,0
89056,Dla dzieci,3168,3168
112275,Karabinki,889,889
258372,"Toniki, hydrolaty, wody termalne",54,54
116485,Konin,0,0
115975,Zakoniczyn,0,0
118921,Tarnów,0,0
93134,Paski,1452,1452
115113,Rudak,0,0
113736,Pow. hajnowski,0,0
115680,Chorzów,0,0
115838,Bielany,0,0
256138,Czujniki,6000,7837
144930,925 Lumia,54,54
257124,III (2017-),0,0
93825,Wietnam,171,171
28119,Ochraniacze,5349,5349
250371,Funky,0,0
115310,Zawodzie,1,1
114503,Wrzeszcz,0,0
114603,Zarzecze,0,0
147802,Trekkingowe niskie,3160,3160
115981,Kamienna Góra,0,0
11930,meteoryty,284,284
115120,Bronowice,0,0
117440,Siedlce,0,0
10295,Kujawy i Pomorze Pd,2000,2000
256082,Szczoteczki do twarzy,999,999
117584,Raduszka,0,0
121077,Pow. ostrzeszowski,0,0
66784,Bajki i wierszyki,6000,396295
258930,Tuniki,1304,1304
63783,Pejcze i baty,6000,8214
119554,Pow. trzebnicki,2,2
115194,Zaodrze,0,0
46093,B5 FL (2000-2005),121,121
256098,"Sfery, gruszki",1150,1150
4431,Gigabit Ethernet 1000,779,779
256963,Galaxy S8 Plus,390,390
67351,Odsysacze,436,436
253182,Mineralne,6000,7535
114796,Pow. rawski,0,0
116343,Pow. kluczborski,0,0
120132,Stolarzowice,0,0
252688,Zaciskowe,1630,1630
254425,V90,45,45
26313,Przybory kuchenne,314,314
49242,Zestawy filtrów,6000,48381
116389,Pow. sokólski,0,0
115772,Pow. pleszewski,0,0
4483,Obudowy i kieszenie,6000,10352
120158,Ostropa,0,0
257609,Rozmiar 4+,149,149
19917,Eleganckie,6000,9113
259580,Nitownice pneumatyczne,355,355
257984,Inne modele,42,42
252624,Bity,6000,7122
114345,Fabryczna,1,1
146713,DBS,0,0
112304,Derki,1383,1383
59280,Domy,1,1
84971,Grande Punto,42,42
3524,GSM,6,6
117519,Ligota Zabrska,1,1
120871,Radom,0,0
93140,Afryka,2360,2360
258922,Bluzki,5464,5464
253533,Apteczki,1684,1684
256036,Pixi 4(4),80,80
115638,Pow. stalowowolski,0,0
446,Radiokomunikacja,6000,30222
258022,Power 3,18,18
116332,Pow. warszawski zachodni,0,0
91095,Opracowania ogólne,2309,2309
117512,Stradom,0,0
257661,Moto E4,26,26
54067,Izolacja i ocieplenie,6000,15755
249793,II (2005-2014),62,62
115860,Kalinowszczyzna,0,0
120609,Pow. obornicki,0,0
113925,Rembertów,0,0
249709,III (2001-2012),4,4
115545,Pow. chrzanowski,0,0
249646,II (2013-),9,9
117913,Pow. rybnicki,0,0
118507,Pow. ciechanowski,0,0
115739,Pow. lidzbarski,1,1
116819,Maczki,0,0
114143,Pow. strzelecki,0,0
118325,Centrum,0,0
26017,Naczynia do kawy i herbaty,649,649
14227,Akcesoria,6000,17307
260591,Naboje i syfony,741,741
122491,Odbudowa flory bakteryjnej,106,106
76028,Szlafroki,6000,15704
119240,Kalinowszczyzna,0,0
62587,Austria,0,0
18069,C6 (2004-2011),258,258
148170,Preparaty,2966,2966
119792,Katowice,3,3
13422,Golf,3828,3828
120549,Pow. raciborski,0,0
14638,300C,25,25
4772,Kopie i reprodukcje,5223,5223
251043,Komplety mebli,1910,1910
249682,I (2000-2002),0,0
117852,Pow. hajnowski,0,0
18249,W169 (2004-2012),48,48
114857,Pow. sierpecki,1,1
91512,Kalesony,1417,1417
115088,Bartodzieje Wielkie,0,0
18243,I (1979-1982),0,0
16228,Albumy i klasery,2456,2456
258148,Latarki i lampy,6000,22166
3970,Odznaki,6000,17705
119329,Dojlidy,0,0
110158,Hula hop,956,956
114966,Pow. gliwicki,0,0
256675,Czujniki,6000,9430
90291,Pediatria,2119,2119
118713,Pow. rawicki,1,1
76284,Mini kamery,5177,5177
253875,III (2015-),21,21
11756,do 1848,130,130
51001,Motorola,82,82
114237,Pow. rybnicki,0,0
12616,Zafira,223,223
257500,Dewocjonalia,6000,19951
18076,E30 (1982-1994),12,12
145243,RCZ,13,13
118050,Na Skarpie,0,0
91287,"Egzaminy, certyfikaty",26,26
57960,MiTo,13,13
115901,Konstancin-Jeziorna,0,0
91060,Pierwsza pomoc,767,767
113929,Ursynów,0,0
119201,Inne,0,0
86325,Latawce,2190,2190
114394,Tatary,0,0
120889,Pow. ostrowski,0,0
12521,Taurus,1,1
256913,Deskorolki elektryczne,3027,3027
253924,Czapki i kapelusze,5566,5566
91236,"Egzaminy, certyfikaty",4147,4147
113663,Pow. lipski,0,0
90909,"Przyroda, krajobrazy",6000,28374
15557,Breloki,6000,32026
116536,Pow. stargardzki,0,0
121032,Pow. starachowicki,0,0
91099,Modelarstwo,1647,1647
12365,Figurki,3006,3006
26131,Starodruki do 1800,624,624
259075,Spawarki i przecinarki,4447,4447
77838,"15"" - 15.9""",6000,34373
120394,Pow. nowotarski,0,0
257374,Akcesoria,118,118
117577,Nowe Miasto,2,2
115100,Szwederowo,0,0
249800,II (1989-1997),4,4
121224,Inni producenci,1819,1819
118132,Wróblin,0,0
68367,RFID i SmartCard,1364,1364
258959,Czesanka,560,560
249626,Seria 2,20,20
253258,Konserwacja uszczelek,655,655
115729,Olsztyn,1,1
145043,Orlando,14,14
50453,do 1945,126,126
120726,Pomorskie,0,0
120000,Wawer,1,1
75536,Pearl,3,3
120220,Lubiatowo,0,0
113671,Pow. otwocki,0,0
260532,Cukierki,379,379
252204,Do traktorów,6000,162937
253296,Maty szklane,274,274
73150,"Kondensatory, filtry",537,537
119352,Sobieszewo,0,0
145175,Trevis,1,1
13840,Fantazyjne,196,196
124263,Koszulki nocne,6000,49741
251283,R231 (2012-),1,1
28345,Egipt,169,169
12530,Legend,2,2
118105,Góra Kalwaria,0,0
93590,Do raczkowania,2247,2247
256704,Gmole,3083,3083
255963,Wyciskarki i prasy,219,219
255441,Odma,6000,12379
253910,Dalmierze,104,104
114837,Pow. kozienicki,0,0
67354,Szczypce,777,777
114027,Pow. tomaszowski,0,0
12761,B3 (1988-1993),1,1
9588,Europa,1895,1895
256803,Power Functions,62,62
113105,Pow. nowomiejski,0,0
120615,Pow. rawicki,0,0
258274,Tapicerka drzwiowa,370,370
121595,Kleje,5146,5146
19807,Gumki,6000,18476
258530,Saszetki,403,403
117536,Koszutka,1,1
118956,Pow. makowski,0,0
257782,5T,24,24
145261,Verso,35,35
148262,Barometry,28,28
125148,Sony,4889,4889
258715,Poradniki,369,369
11981,Choinki,3426,3426
255935,Zawory,4500,4500
46806,Siemens,158,158
117180,Pow. rybnicki,0,0
3653,Zestawy i zbiory,5779,5779
93650,Pieski,5352,5352
126192,Kora,500,500
20606,Dramaty,2235,2235
112714,Cargo i kosze,3030,3030
10360,Sztuka,321,321
118333,Osów,0,0
45837,Dark Eldar/Drukhari,65,65
254878,Lumia 650,96,96
116797,Bogucice,0,0
27970,Inne akcesoria,4015,4015
11748,Francja,1387,1387
116449,Kielce,0,0
115571,Pow. grodziski,2,2
89751,"Muzyka religijna, oazowa",3845,3845
14068,Czapki,310,310
90333,Matematyka ogólna,5664,5664
116736,Reda,0,0
116141,Zdroje,0,0
118180,Zakoniczyn,0,0
116397,Pow. bytowski,0,0
258663,Wyciskarki do cytrusów,852,852
115835,Szwederowo,0,0
115730,Pow. bartoszycki,0,0
111801,Biologia,2667,2667
26089,Instrumenty muzyczne,211,211
53647,Literatura,37,37
57973,BLS,0,0
253569,Emblematy,6000,29925
12422,166,2,2
115374,Stare Miasto,0,0
115624,Pow. jasielski,0,0
97885,Kodak,2,2
117318,Podgórz,0,0
118979,Pow. wyszkowski,0,0
99449,Zestawy,2246,2246
117156,Jaworzno,0,0
98714,Science fiction,988,988
18280,R230 (2001-2012) ,4,4
62221,Kolczyki i klipsy,1770,1770
119480,Urbanowice,0,0
147418,Mokasyny,6000,9806
119639,Pow. sieradzki,1,1
93813,Bhutan,62,62
16438,Szprychy,3868,3868
18295,IV (1980-1984),0,0
115243,Chylonia,0,0
118019,Zabobrze,0,0
120865,Pow. tarnowski,0,0
114102,Pow. legionowski,0,0
258117,2,8,8
118438,Pow. tomaszowski,0,0
